path,transcript,duration,transcript_pred,pred_strings_with_ctc,pred_strings_with_lm
c6fcf9063d2b26269cb83a4fb0114503.wav,boleh tahu siapa orang ketiga tu kan dia kata berapa simple kuda sekarang ni wallahualam tak pasti,5.408,taga le keta boleh tahu siapa orang ketiga tu nda kita boleh apa sipelaku dia sekarang ni bualahu alam tak pas,taale keta boleh tahu siapa orang ketiga tu nda kita boleh apa sipelaku dia sekarang ni baalahu alam tak past,kin tan kak kins tang gang kaen le se ker tal boleh teta hun nh eae esia apa orang ke tik ga ituk hand dak kir ta boleh ap pa sia per lat kun dia se ka rang ini bua al lahu al lama st etak apas t i
b524c1df237e07139bd2e46f1dd54798.wav,imam abdulrahman bin al qasim rahimahullahu ta ala,6.357,limam abdul rahman ibin al qasim rahim ahullahutaala merupa,limam abdul rahman ibin al qasim rahim ahullahutaala merupa,aea aea asa aea apini imam ahab dul rah ma ang mamasa aea asa a a adana aha aha a a a a ahin bina al akhar shime bura him bahul la hu un tak mal lah akama a memeru pan kan
18cd9b550a10a8a182c28ad5af31d54b.wav,kereta baru ambil dua tahun bm pula kena lagi,6.099,bereta bau ambil 2ua tahun mbm pula kena lagi,bereta baru ambil 2ua tahun mbm pula kena lagi,aea aea aea mama peret tark aba ruk am bil keduat atahun sksm mamam msm mem m msm kemasik abak kame pu lak kakame amam e e eme ke nal la gih hinana aenea anan
499734945b9737dd3b92cd2327eceb67.wav,kenapa dan pernafasan ini corak pernafasan kita contoh,5.325,kenapa dan pernafasan ni corak pernafasan kita contoh,kenapa dan pernafasan ni corak pernafasan kita contoh,kenang pak anandan pernah far san inia senese e e chor rak ae perna fat san eki tark sese e eae e e eae e eco n to h natan
e01d666e23877d013d95c8a7d0482604.wav,segala puji bagi allah sebaik baik pentadbir,5.128,segana uji bagi allah sebaik baik pentadbir,segana uji bagi allah sebaik baik pentadbir,sa ses ser gar nak ampun jind membahagi al alah asae eser mba ik memba ik empe n ta d abi arg nenana nanananana anataea ananana
f2770598e45377617ed2febdfcd15b85.wav,aku dengan tuhan aku nak turun jadi dia buat sesuatu persoalan sebab ada seketul batu tapi dia,5.479,aku dengan tuhan aku nak tuna jadi dia watik tupaslaada sketu batu tapi dia,aku dengan tuhan aku nak tuna jadi dia watik tupaslaada sketu batu tapi dia,sangan akan ku dengan tu han kan ku nak atuh nank aea aea a e e e ea jan di adi ar awak ti kar atur par sa a lan sem bat ahan dah sese ker tul l ban tuh ta pik diah n
f5147d7864ec5cf9ff4a7939205f906a.wav,yang dah habis dah tu hari tidak dapat peluang datang ke sekolah jadi tuan haji kalau kita tengok,5.813,yang dah lampi 0a0u hari tidak dapat perlu hang datang kesekolah jadi tuan haji kalau kita tengok,yang dah lampi 0a0u hari tidak dapat perlu hang datang kesekolah jadi tuan haji kalau kita tengok,sia yang adah selam pir sera tu ha rin ti dak da pat perlu hang da tang aker se ko lah pese e e ese ja dinha salara tuan han ji rk eka lau u eki ta tengo k n
e847757fe146dd7ff4c8832d02624e9a.wav,aku boleh kata kehidupan ni,2.993,aku boleh kata kehidupan,aku boleh kata kehidupan ,sasa akak kuha boleh ekar t tar r rarara aea a ae eke hi du a apan ndengan t
078cba5221275bee11801223a1ab9b52.wav,allah subhanahu wa ta ala allah buat macam macam yang kita boleh tengok,6.41,allah subhanahu wa taala allah buat macam macam yang kita boleh tengok,allah subhanahu wa ta ala allah buat macam macam yang kita boleh tengok,a a a ahal lala ah sesum bh aha h a na hu wat tak al lah aesa asa al lalah babuat ma cam ma ca m nayang eakin etah bol leh ete ngo kg naen
0013115f1e6d96d1346a1dbb3033b6e1.wav,sebab tu kena ada fasa fasa missed hang tu ke nampak ma,4.807,ta sebab tu kena ada fasa berfasa miset hang tu kan nampakm,a sebab tu kena ada fasa berfasa mi set hang tu kan nampakm,sambau tak asas se bab tu ker na a adalh eaf art sar aber epat sark emain sect ahang tu kana ena m apak amacam
bc46964919fbaddce71ea1f27b4e866d.wav,berbelanja sesuka hati untuk memenuhi kehendak dan keperluan jangan,5.516,berbelanja sesuka hati untuk memenuhi kehendak dan keperluan jangan,berbelanja sesuka hati untuk memenuhi kehendak dan keperluan jangan,aea k a aber ber lang jang ser su kah ha tin un tuk eme mer nur hina eae ke hen dak adan ke per lukan sese e e e a a a e eae janga ang kananai
4dd7b8d6f3be3ec7541d44ea15592369.wav,ada satu waktu yang disukai oleh allah subhanahu wa ta ala ibadat yang kita tak,6.612,ada satu waktu yang disukai oleh allahu subhanahu wa taala inbadat yang kita tak, ada satu waktu yang disukai oleh allahu subhanahu wa ta ala inbadat yang kita tak,sn tukang semesa khand ada r a a alh sesa tuh aini eae eaw ak atuh yang di su ka hiya oleh al ala ahun su b hah na hun wa tak mal lah ain ban d ait yang ki ta atak pun
87d23cc7f80b8ee83571223bb63d5a75.wav,sebab semua benda ni tidak lagi mempengaruhi depa,4.289,sebab semua benda ni tidak lagi mempengaruhi depa,sebab semua benda ni tidak lagi mempengaruhi depa,aea aea a aese embab sese mua benda inia teti dak ela gi mem pengan ru hin de apah hakananai
25fe6b65e62b51e0107426b0e8e1df85.wav,gantung saja dekat situ tempat jah boleh selalu basuh begitu juga jepun,3.54,dikantung aja dekat situ dan pelajar boleh salu basuk begitu juga ada jepun,dikantung aja dekat situ dan pelajar boleh salu basuk begitu juga ada jepun,ka dia kan tu ng lanjar dea kat si tua dan pela jar boleh sea luh bang sukak begi tu ju ga ada jem mpu ane nenan
dff59707ff04a9db86045dea95979dc3.wav,dan juga modul modul yang yang boleh kita katakan sebagai,6.462,dan juga model model yang yang boleh kita katakan sebagai,dan juga model model yang yang boleh kita katakan sebagai,aha a a ahara dan a jug gan a aha eksara mon del mon del le ayang me eae anandana m e a a a e a a enayang ma bol leh ki ta ka ta kan semba agai khanan
80d819e8febd134e8aee2cb61d813175.wav,faham ilmu tahu faham ilmu ni juga berkaitan dengan adab,6.65,faham ilmu tahu faham ilmu ni juga berkaitan dengan adab,faham ilmu tahu faham ilmu ni juga berkaitan dengan adab,s fah ha am kaki l muna sese eae eae e e e eae eae e eteta hun efa ham kil mu inia anju agak kese ember kai tan dengan kesahan da bah kaketa akakage tanana
4605431643f258b8dd9bb1097e4bcd1f.wav,bantuan ada kuasa tuhan bunuh betul betul tentukan untuk kepentingan diri sendiri dan orang yang dekat,6.372,tuan tuan ada kuasa tuan tuan guna betil butil tuntuan untuk kempentingan diri sendiri dahaoan yang dekat,tuan tuan ada kuasa tuan tuan guna betil butil tuntuan untuk kempentingan diri sendiri dah oan yang dekat,seasa aea aea aese atuan tukan ka danh aku at sah atuan tukan agu nanh bentil bun ti l tun tukang pun tuk kempen tingang edia rin sendi rink idah harak orang yang den ka t kenyang
92832c2f35758eb47f001bffff3510b2.wav,ini berbeza dengan jin saka tak takut tak tak elok,5.519,sihir ni berbeza dengan jin cakatu saka cota lainlahaamayana,sihir ni berbeza dengan jin cakatu saka cota lainlahamayan a,mak shik har inin ber bes zah dengan in jint chan karor tuh asasan kar chon tang laing lang mamahan hnh adani e mas sam man san yang laing banik nenana anana
51f6d9ff8feb2f44cda03107f40d713e.wav,tapi yang second hand,4.64,tapi yang sa kanan anak,tapi yang sa kanan anak a,staen seta pi yang sata kanang anak des pera per din kan nla h ta p i abaru ban da kanah aken keman nah yanh h h m m mengah sesigu
d88c692a297a581c37c5c583ca6093d9.wav,menu bihalal hadiri asyraf,3.306,minum biadan hadisiasafa,minum biadan hadisiasafa,aimin nu m m m abil harar r adal nlai ah and dir r rs s ia hals syar af arla lalang
fc5563092be01af2ff59ddc9ab97f747.wav,kita kalau nak pegang zakar kalau nak pegang tangan kiri,5.364,kerita kalau nak pegang zakar kalau nak pegang tangan kiri,kerita kalau nak pegang zakar kalau nak pegang tangan kiri,kerin tahr hrh kea a a a a a eke kan lau enak r a k ae perg gang eza g ka ar keka lau enak perga ng tenet setangan kia ring ninigi iaiai
2de0ca3b4638ea2468e4d50df3e5f704.wav,makan dia buruk macam mana nak tahu anjing ni balik ke tak balik,4.78,maka dia guru aku macam ania nak tahu anjing ni baliak kan tak baliak,maka dia guru aku macam ania nak tahu anjing ni baliak kan tak baliak,aea aea a aea aema kan dia agu ruk a kuk pama aea aea aea ma cam ania nak eta hu hang jing ni ba liak kakan tak ba li akg hahahahahahahahaha
6c11e423921ada88559a3e9a4efbe72b.wav,pergi bawan membakut dan ada anak murid saya yang kampung mereka ini sangat jauh,6.54,pergi bawan membakut dan ada nak murid saya yang kampung mereka ini sangat jauh,pergi bawan membakut dan ada nak murid saya yang kampung mereka ini sangat jauh,puang e per gink sese e bahawa ng eme m bangku t kste n dahn ang sekapan danh anak mu rid esan yat ayang keka m pu ng merek kan inia ses sesa nga t an jah huh kaeata
a3c4e99c3bcc0132c960ec5a94f2f7ad.wav,yang membuatkan kita buat dosa untuk kita ikut,6.008,yang membuatkan kita buat dosa untuk kita ikut,yang membuatkan kita buat dosa untuk kita ikut,a a a a a a anayang mem buat kan eki ta abuan adok sahrah seasa aea aea a a aea a ae ae pun t tu k kaki etan kin ekur ut nanananana agata
bc8e6bc76d28849361816089e062f5c3.wav,seorang mengecat membuat kawan baru dan kita ada contohnya isu tentang,5.427,seorang mencat membuat kawan baru budan kita ada contohnya isu tentang,seorang mencat membuat kawan baru budan kita ada contohnya isu tentang,sese sek ko rang meme memeng chata mem buat kekek kekah wan ban runah mpm mese e bundang eki ta ada eco n to hnya akin sua eten ta ang nananan
78d3e48503e8b73c7004ebeabfe494d7.wav,selama ni kehidupan yang membentuk fikiran yang sama sahaja,3.873,selama ni kehidupan han membentuk fikiran yang sama sahaja,selama ni kehidupan han membentuk fikiran yang sama sahaja,sese ela man inia ke hi du apan hang mem ben tuk ese fik eki ran nyang sesak man saha jah an
a2f7ef3c009b52d85233e20cc3b3245c.wav,apa ilmu mat salleh oh ini ilmu orang cina oh ini ilmu india,5.367,apa ilmu mak saleh oh ini ilmu rancina o ini ilmu ran india,apa ilmu mak saleh oh ini ilmu rancina o ini ilmu ran india,tak a apan pal rlh akti l muna emak sal le h spro roh si nia aki l mu orang a chinar korang inia akil muk orang ing di yanh eka atata
732fe84c64d2b23419eb468c475056f2.wav,aku masak ni nama betul dia kona bin hussain al munawi dalam sejarah,6.51,abu mahsak ni namba betul dia qunas bin husin al honawi dalam sejarah,abu mahsak ni namba betul dia qunas bin husin al honawi dalam sejarah,aea aea aea aea aea akham bun manh sasha k inia na mbar ebe ntu l adian ak urn nan sh sesesama aea amabi ng khurus shinde makhal la akhor nahw wily da lam sesen ja arah akan
1ffeb7ffb9033b06c4cdd0dbef43362f.wav,bantah pemikiran oleh zainul yang orang kata otak dia orang ni walaupun oleh,5.955,bantah pemikiran oleh zeno yang parang kata otak dia wan ni walaupun oleh,bantah pemikiran oleh zeno yang parang kata otak dia wan ni walaupun oleh,seba ng eta h k keper mik ki ran kpo leh ide zeyn norg ayang epa rang kan tak ron tak adian awha ing inia ese ese ewa lau puan pol leh kakanan
afa8d9f493e0840637d5df738b5bced2.wav,dia juga merujuk wanita yang dimaksudkan di dalam ayat ini ialah bil please,6.209,dia juga merujuk wanita yang dimaksudkan di dalam ayat ini ialah bilqis,dia juga merujuk wanita yang dimaksudkan di dalam ayat ini ialah bilqis,esene adian aju g gan emen run ju k ewa nin e tahn ayang adi mak esu d kan adi da lam makan yat ati nina edia lah abil le kq ils sesenan
015796759b5cb7975b9b3178dac172f2.wav,orang lain buat dekat dia macam mana pun dia takkan buat sebab dia tahu bila aku buat,6.009,orang lain buat dekat dia macam mana pun dia takkan buat sebab dia tahu bila aku buat,orang lain buat dekat dia macam mana pun dia takkan buat sebab dia tahu bila aku buat,aea aea ekpo rang lelain e buat ade kat adia ma cam mana puan sese adia tak akan buat sese ese abab adia ta huna sese bi lak kan ku bu a t kekekatan
3888c872dd87890551e78c408bfb2618.wav,umat nabi hud dihukum oleh allah ditenggelamkan di dalam pasir,5.723,umat nabi hod dihukum oleh allah ditenggelamkan di dalam pasir,umat nabi hod dihukum oleh allah ditenggelamkan di dalam pasir,ka a aea eae pum ma t kenan birs sahud mamaea adin hung g ku mg mpo leh al lalah adi teng ge la mg g kan dadi da lam eae pats si arghen
d3b9122ba10e2c4d558dd9f7bef9b1ad.wav,tonton tengok dalam kitab apa,5.315,tontong tengok dalam kitab apa,tontong tengok dalam kitab apa ,seasa s s a aseton tong tengok ada lam ki ta r r a ab akpaka panh rhah hkp papa asthana hahahahahahahahahahahaha atatakai
1196c6dfd4d668ae83bccb25d145523e.wav,jadi ketika kita dalam bilik air,4.398,jadi ketika kita dalam bilik air,jadi ketika kita dalam bilik air,ta ae e a a a k nja dina se e a a a a a a a a a a e e e ke tin kan eki eta da lam bi lik la i rihana atan
a31d1e782e872cfd96922f5ef63705e3.wav,dia tengok ni mana dia tengok hujung kaki tengok yang hujung seronok,5.754,dia tengok di mana dia tengok hak hujung sekali tengok yang hujung seronok,dia tengok di mana dia tengok hak hujung sekali tengok yang hujung seronok,aea aea adia tengok adia manak tatanan adia tengok ahat hun ju ng seka lih stets easts estst t sethan e tengok dayang hud ju ng tests seseronok lahug ngakan
50e9e5c4e1907c5e0d81404891b68fd0.wav,ada di hujung tanduk,6.258,itu pada dimejul tahu untuk,aitu pada di mejul tahu untuk,kelun nmi ksan jam mang ker nang kan kakian s a a a a a skdi i tu epa n da r rarak mamam mamam m m me madia men jul la sese ese ese eae etan hun un tuk kgn
a6a27322ce5df287cd380aa5a92d7f1a.wav,ini disebabkan kan abadi ni kena pelapik maksudnya dah mula gempal,5.467,ini disebabkan kerana apa ni ni kerana pelapik p maksudnya dah mula gempal,ini disebabkan kerana apa ni ni kerana pelapik u maksudnya dah mula gempal,aea a a ati nin di se bab akan keranan apak niak kakinya kekeran nau per lah pi k seperut nik eae aese mak suk nyah aea dedah semu lah kene ge m apa lanan
a99fa1ffd8e1e07e95e5f4e7be686725.wav,pucat lesi sayur kuliah waktu tu pun dah tak berapa sedap perut,5.297,pucat lesi saya kuliah waktu tu pun dah tak berapa sedap perut,pucat lesi saya kuliah waktu tu pun dah tak berapa sedap perut,aea aea eae e apun a cart leles sirha sah ayah aku li a h papapa awak atuh atua pun dah etak bera apa senda p apen rut thanan
d382edd7dfeb87448e9053878a5bbd22.wav,nn ada keluar jalan jalan dari second hand test dia positif,4.914,anden ada keluar jan jalain di secon sets dia positif tu,anden ada keluar jan jalain di secon sets dia positif tu,shand dearne phan dar e keluar jan jal lain dan diah sec conde pepet esack et prat e e test adi a epos sit teti f itoh
4944e623069fd5b24a533e04a27e4377.wav,kita orang semua internet yang pak long ni helo bila kampung aku bagus ya allah muliakan dia,5.823,ktaasa macam kenal apak long ni labila kampung aku bagusnya allah mulia kan dia,kasa macam kenal apak long ni labila kampung aku bagusnya allah mulia kan dia,ki tam mak sang ma cam ke nal l dam pak elong nikh asla lah hah bil lah aka m pung a ku h ha abang gu s nyah asas asal alah emu liah akan diahan
c1166fde0aa90536f8a8fcf3bd05debd.wav,saya tahu nama apa semua,5.99,saya tahu lumarah sungguh kat saa pasa tu petih atani kalau guru maakita,saya tahu lmarah sungguh kat saa pasa tu a petih atani kalau guru maakita,sasa aea asa a asae saya tahun liu mah rah sunguh kat sayah apa samu tukh apahal lah hnh ama a a a a a aea pern e ti h ka tang tan nik ka lau agun run man rah an kin tak nih iaea atanan
532cff96537cecafb266f83edfa31dbd.wav,mempunyai kepakaran dalam bidang mereka dan sudah pasti kepakaran itu melimpah kepada pensyarah kita yang belajar,7.243,mempunyai kepakaran dalam bidang mereka dan sudah pasti kepakaran itu melimpah kepada pensyarah kita yang belajar,mempunyai kepakaran dalam bidang mereka dan sudah pasti kepakaran itu melimpah kepada pensyarah kita yang belajar,sese mem punya ina lah ke par ka ran da lam bi dang merek kah aetate edan su dah epa si etik ke par kai ran i tu men lim pa h eke pa da pen sya rah eki tark anyang berlan ja ar hanan
e8688f445283a6442c4f49405eaab615.wav,jadi dia transfer kan energi dia energi yang bersih,5.73,jadi dia transferkan energi dia energi yang bersih,jadi dia transferkan energi dia energi yang bersih,ke ja diana eae aea di anh aste teran s e fere kan katen ner giya adia nh atasa aea a a a a a aea aten ner gia yang amber esiah n
ff6b14c960d311451bb5a2ff26dafcd8.wav,atau lama ni mobil jakarta luminia dalam disko,4.262,atau lam ni babid dia kata lam ini adalam listi ka,atau lam ni babid dia kata lam ini ada lam listi ka,aea aea apak tau dela mg inia a barb bi de adia ka tan dalama di nia a da h ala me melin s ti h akarku kakakan
82b37ee81fa04f8f88290e069334d5d8.wav,ini pagi pagi happy,6.593,hapiti,hapiti,hahm a ahin dunh h yahak a a ahah hahahaha um bunk tunk sanyan muin stani ti i i a m m m m m a m a ahar pirs tir rl r r rnr lryh heheh
0b1ff922d42d9c62d1792fc3edb5aaeb.wav,seperti memerangi pandemic covid 19 yang melanda seluruh dunia termasuk berikan kesihatan,6.844,seperti memerangi pandemit covid9 yang melanda seluruh dunia termasu pendidikan kesihatan,seperti memerangi pandemit covid9 yang melanda seluruh dunia termasu pendidikan kesihatan,aea a aea aese per tin me merangin papan der mite keke chow vide 1901 90 se seasa esayang melan dar selu ruh du nia eter mah suk ekeke eae ek kependidikan ker siha tang nananin
