path,transcript,duration,transcript_pred,pred_strings_with_ctc,pred_strings_with_lm
34d80b7f3122e8ccbbc0cb53e7a007f2.wav,cara stres terpendek cara apa cara emosi dia akan memendekkan hang punya jangka hayat,6.284,cara stres cara penik cara apa cara emosi dia akan memendekkan hang punya jangka hayat,cara stres cara penik cara apa cara emosi dia akan memendekkan hang punya jangka hayat,sese ease sechan ral s teresis echan ran apen nick echan rak a pan eca rak te mon siya sese adia ak kan memen deck akan hang punya an jang kan hay ya tenea aea
5cef11097905c55e240ea14d98955824.wav,sepanjang ramadhan pada setiap tahun sebelum diutus menjadi rasul 5 tahun,4.677,sepanjang ramaban pada setiap tahun sebelum diutus menjadi rasul 5 tahun,sepanjang ramaban pada setiap tahun sebelum diutus menjadi rasul 5 tahun,aea aese pan jang orah mai bhang kepada sen tiap ketahun ese belum idia puntu s menja di raks sul emese steli ma tahu ngenan
73196e55008e869df6b6be478393e4ee.wav,nabi akan minum balance wuduk yang sikit tu tapi bila kita nak minum air,5.488,nabi akan minum balan wuduk yang sikit tu tapi bila kita nak minum ayak,nabi akan minum balan wuduk yang sikit tu tapi bila kita nak minum ayak,kekek kenak bik a kan emi nu mg maban laine awudu k yang si kit itukah ete eset eteta api r a a aea sese eae abil lan eki ta anak minum man ya kgn
49ded44d4394bf398f1f8ed2c597d40b.wav,tinggal dekat restoran tu apa tu kalau tak habis,6.91,tinggal togi apa tahcaap kalau aku tak habis,tinggal tor gi apa tah ap kalau aku tak habis,sini ting gal l l nde smari ties tim bingan dek ken sin dap dia res s tor ren nang smsm enang cik kenh sts sabak tu tuh buruk per git a pan tahu akun cam kap aea akan lau aku tak har bi s
4cc60ef1e85c72022bd880fa527dfe18.wav,ya kosnya dia bersyukur timbul bahaya atau kehilangan untuk berhubungan,5.456,yansterusnya dia bersiku timbul bahaya atau kehilangan seb perhubungan,yansterusnya dia bersiku timbul bahaya atau kehilangan seb perhubungan,ke ker jat sps esas aker yang seterus nyah adia ber sik kul tim bul baha yaha a tau aker hili nga ng sese se buah per hu bu ngn a a ang enea aea
58a61d20ae282f58c10e7e7dc6f66b9c.wav,pukul berapa sekolah ni kita itu maka cari perasaan juga kita anjakan tu berikan ruang secukupnya mereka ini,6.202,taku apa sekolahan kita itu maka tadi perasaan juga kita anjakkan untuk meberikan ruang saya cukupnya mereka ini,taku ap sekolahan kita itu maka tadi perasaan juga kita anjakkan untuk meberikan ruang saya cukupnya mereka ini,letak kun yang pak bara par se ko lahan ki ta i tuha ese sese ema kan aese ese eta dih perak sa an junga ki ta an jak akan untuk meberi kan ru ang asaya cu ku p nyang mere ka i ni hahahaha
8fc78f462bd503a44b2f555e59451fc9.wav,tapi kalau hang tak ada tawakal ni hang tak ada penyerahan hang tak sinkron lin dalam dengan kerohanian,6.954,tapi kalau hang tak ada tawakal ni hang tak ada penyerahan hang tak sincroni dela dengan kerohanian hang,tapi kalau hang tak ada tawakal ni hang tak ada penyerahan hang tak sincroni deala dengan kerohanian hang,eae eteta pi ka lau ahang tetak a da tetah wat kal l inia ahang tak ada pernyerta
c1b12c6fc3ee254fce182db2bbf80028.wav,wujud dan sebenarnya bila kita fikir,5.759,tak wujud dan sebenarnya bila kita fikir,tak wujud dan sebenarnya bila kita fikir,setak ptpt pkpa wun n jhu ude tkt tat t t t t e tmt tme e tmt e m a a a a a a e e e e et dandan ese berna r nyan abi la ki eta e fik e eki ren
fd74219a31450312b01e9da552e6d94e.wav,kalau kita buat liang allah muhammad,3.996,kalau kita buat liang salah sina mamad diaa,kalau kita buat liang sala sina mamad diaa,ke eka lau ki tab a buat lelia a ang msm musa al lah sia nang mu ham mar ada sts sunah d a dian tut diam bua u diah n
23132bdc39e4ad8e87944b8dd74fb65c.wav,dua orang mulia mengumpat ajaib,4.61,orang boleatata nak megem4at jaib,orang boleatata nak megem4at jaib,ten dua orang bol leh lah hah ken han sts s s s s salhah tak tahu nak mengem pas t sts asas asa asa as tahar ja ribet anataea
0185fc40979e45500401fe478a2d132d.wav,2 mata pelajaran iaitu mata pelajaran bahasa melayu dan bahasa inggeris,5.532,dua mata pelajaran iitu mata pelajaran bahasa melayu dan bahasa inggeris ya,dua mata pelajaran iitu mata pelajaran bahasa melayu dan bahasa inggeris ya,kake dudu an mar tan pelan ja ran dia i turn mar ta pela jaran bahasa melah yu haha emes sdn aedan babah arar ara bahasa ing geris se nyang katan
7e3c0ae74966727dc00304a74a839f23.wav,sewaktu ni boleh berlaku penyakit boleh berlaku serangan jantung boleh berlaku macam macam darah tinggi,5.777,sewaktu ni boleh berlaku penyakit boleh berlaku serangan jantung boleh berlaku macam macam darah tinggi,sewaktu ni boleh berlaku penyakit boleh berlaku serangan jantung boleh berlaku macam macam darah tinggi,seasa ease seh wak tu inia boleh berlan ku penyang kiat sese boleh berlaga ku sese rangan jan tu ng eme boleh berlan kun ma cam ma cam sese aedan rah thing gi
1279ec463f0593d708ffa185ae70b668.wav,nak pi lagikah tak apa kut minkulli shareit,6.503,nak peri lagilah tak apa wautia mingkullisaiil,nak peri lagilah tak apa wautia mingkul lisaiil,aea aea aea enak peri la gi elah etak apakh sasemas aea aea asa asas sesesama smsms seapa what rul lwl ati yar tet semi ng e ak ul alal ils sha ilt hil lehnin
fb5e1e37845080833cdcf93568124fa5.wav,jadi bermaksud setelah diberi kursus adakah perlu lagi mengambil ujian tu,5.273,jadi bermaksud setelah diberi kurusus adakah perlu lagi mengambil ujian tu,jadi bermaksud setelah diberi kurusus adakah perlu lagi mengambil ujian tu,ks senen jan din eber mak sunra d sese te lah adi berin kuru sus s ses esme eae e e e e eseka da kah paper luh la gi mengambil wun jian itukan
8945bbf913c5356d3c6953409cb8f980.wav,kalau hang sakit jangan sebut aku sakit jangan sebut aku sakit aku,4.953,kalau hang sakit jangan sebut aku sakit kalau hang sebuat aku sakit maka,kalau hang sakit jangan sebut aku sakit kalau hang sebuat aku sakit maka,aea aka aka seseka lau hang sak kit kna jangan ser buat pag ku sak aki t kese aea e a a aeka lau hang seh buat a ku sak ki t memang kangun
7fcd6f844886b94e1c4b3c3c095c4eb3.wav,ada orang dengan hidayah,5.93,anyakan puji dan syukur pada allah ta ala penganhidayahantuk fik lagipada,anyakan puji dan syukur pada allah ta ala penganhi dayah antuk fik lagi pada,kikin ter ban yak kan apun jit dan syung kur r repre pan dan al lah atak al lah speme eme mem mem m memengang hi r dak ya h adan n turk ashik elan gi epa dak al lah
1a12c0f4c7288bb6b62d645ee75ffd7a.wav,mungkin dalam pembentangan tadi mungkin tidak jelas kelihatan bahawa,5.209,mungkin dalam pberbentangan tadi mungkin tidak jelas kelihatan bahawa,mungkin dalam perbentangan tadi mungkin tidak jelas kelihatan bahawa,kak a a atkan mung kin da lam perbentangan ta dia a alaha aha mungkin ti dak anje las eke liha tan baha wah eae eatak akaka
9a180ba1a115e9ea1195ba52bf847681.wav,maklumat palsu apatah lagi kita sekarang ni yang kita terima maklumat tu lebih laju daripada,6.724,maklumat pasu patah lagi kita sekarang ni yang kita terima maklumat tu lebih laju daripada,maklumat pasu apatah lagi kita sekarang ni yang kita terima maklumat tu lebih laju daripada,mke emak lu mat kepas surh peme esta apan tang lagi ki ta se ka rang inin ana esene eae ayang ene ki ta teri man emak lu mat itu haha peme pelem bih lan juh da ri pa da rh kaea
f9edd10fda1eead6478aecde330b3cab.wav,tahniah dan syabas dan semoga,6.946,tahniah dan syabat saya ucap atas komiuan yang telah diberikan dan semoga,tahniah dan syabas saya ucap atas komiduan yang telah diberikan dan semoga,tak sestak eteta h ni yah adan sya aba st sesayak kun chapa keksa k ean ta s kek on mi du mant nyang ete lah adi beri kan skst endan aka se moro gah ahah anaha
4159312fc6acb6b055aa457b038185f8.wav,pasti makanlah murid tersebut sama ada mereka dapat mengikuti pengajaran ataupun,5.968,pasti masalah murid tersebut sama ada mereka dapat mengikuti pengajaran ataupun,pasti masalah murid tersebut sama ada mereka dapat mengikuti pengajaran ataupun,lepan s tik kema sal lah emu ri d eters ser but sesal eke esa ma a danh ekses e meren kan da pat mengiku tin pepatah pengan ja ran ka tau pung tin
1a3478b5a4539621a6f732fbbad1200d.wav,atau atau wala tongkat ni ya allah,6.466,ata wakaualaiha tongkat ni ya allah,ata wa kaualaiha tongkat ni ya allah,sasa asa a a a a a ask ahat t aku awak aea a kantu mu ahal lai in halh hrh anataea aea a aea a ae eto ng g ka t inin yah hal alah a ah hahahahaha
38ac6be3d4e336c30230eb39c576ec32.wav,depa kata dia tiada dia kata ada mikrofon ni dia,6.123,dipa kata dia dia dia jin muslim nia kata debiku fopel ni dia,dipa kata dia dia dia jin muslim nia kata debiku fopel ni dia,hahahaha a akadia apan kat tak adian adia kat adian nh an jine mu sh lime nia kat tank adea bict akut phom pil ninah aenea easa adiah h hnh hnh a anan
97c9287a708afdf6496de9c4be9622c7.wav,beer and lulu,1.279,di iran dulu,di iran dulu,t a a a adia hi ra ng edu luh hka
5d2d5a478d4cbc3a0944eaf47d2a62cd.wav,apabila murid tidak berada di sekolah mereka berada jauh dari cikgu,4.438,apabila murid tidak berada di sekolah mereka berada jauh dari cikgu,apabila murid tidak berada di sekolah mereka berada jauh dari cikgu,api a pa bi lah emu rid tin dak bera da di seko lah eae eae merek ka berandah a ahr aja hu h ada ri aha acik agu hasaea
993d87286edf8b2c43b649901e9abb9e.wav,kerana kita kerana berpegang kepada para dan kita bahawa,4.703,kerana kita kerana berpegang kepada paradam kita bahawa,kerana kita kerana berpegang kepada para dam kita bahawa,kakek ea keran nan aki eta eke ranan ber perga ng eke epa adara aea aea a aea apar rah a daime ki etak baha wah hakan
3b24b2e8584a1c0cb256ec0c9aa2a867.wav,saya baca tahlil saya baca lagi tiga kali,5.041,saya baca tahlin saya baca lagi tiga kali,saya baca tahlin saya baca lagi tiga kali,a a a a a a a a a asaya ba cam eta h nali ng niah sese aea a a a a a a a a a a a a saya ba cam la gi tig gah ek an lihi enaka ananan
b2444032d5bdb22b19026e6bb7d0be5d.wav,kepada anda mungkin tidak ada kesempatan untuk menonton secara live sempena hari ini,4.547,dan kepada anda mungkin yang tidak ada kesempatan untuk menonton secara live sebeena hari ini,da kepad anda mungkin yang tidak ada kesempatan untuk menonton secara live sebeena hari ini,sadang ke pada an dai mung kin yang ti dak a dak k ker sem pat tan un tuk menon ton ser ca ra lelai ive ese ese berkenan hari ini aikana
76ff9954cf21e732bcb713b3e9306ce2.wav,mungkin kita dapat menghasilkan 6000 content mungkin 6000 tak berkualiti,6.359,mungkin kita dapat masilkan 60ib conten mungkin 6aribute tak berkoliti,mungkin kita dapat masilkan 60i0 conten mungkin 6ari bute tak berkoliti,aea aea a a a a a ae mungkin ki ta da pat memahasi l akan emese eae eae eae eme e eme menam ri 0 con thac nt meme memungkin memen an rib bu ter tak abere koa lin tirea
76ec59520ff657530259ab9d9c4495c2.wav,share dekat aku ataupun komen dekat aku mungkin aku akan pergi juga satu hari nanti jadi kita tengok dululah video ni kan supaya,8.461,sar dekat aku ataupun komen dekat aku mungkin aku akan pergi juga satu hari nanti jadi kita tengok dulu lah video ni kan supaya,sar dekat aku ataupun komen dekat aku mungkin aku akan pergi juga satu hari nanti jadi kita tengok dulu lah video ni kan supaya,sas share den kat a kup wa tau pung ko men den kat a kun a eme mung eki n a kun nha pak kan perg gina eju gak sesa tu hari nan tik eja di ki eta r a rarara tete ngok du lu lah avi deo inia kan esu pa yanh akit tea
8d4f3db21e5b5a87cbc734be60d1c944.wav,dia yang memerhati hang punya,3.164,dia yang memerhati hang punya,dia yang memerhati hang punya,ta a a a a a a a a a a dian yang me mer ha t ti na aea hang pua nya a ahanan
6c5fd880cc9025aa388709d88b9b992d.wav,apa yang hantar ok aha mesti simpan dia dalam bentuk benda yang boleh dibaca balik,6.303,apa yang hangtarokaha mesti simpan dia dalam bentuk benda yang boleh dibaca balik,apa yang hangtarokaha mesti simpan dia dalam bentuk benda yang boleh dibaca balik,asask a pa yang hang tar rok kah hang emer s etis sesesi m e pang dia da lam member ruen e tu k sesesama e e benda ayang eae bol leh adi ban acah ba lik kean
0cd77a98876f71380c7d5275ad7fae5c.wav,ini adalah 3 jenis ke password jah jadi dia kena lagi ke tadi dia tak ada dua dua lagi dengan,6.384,ini adalah higa jenis kepasbot ja jadi dia kena lagi ketat i dia tak ada dua 2a lagi jenis,ini adalah higa jenis kepasbot ja jadi dia kena lagi ketat i dia tak ada dua 2a lagi jenis,si nika a da lah hing gare a jen enis se ses seker par se borte nyah eae jan dia adia kerna lag gi eke tarte stadia dia tak ada du ar du ar la gina an jen nisen
025a85e257b83834597f73c4304acfc8.wav,apa nama ni kiamat dan sebelum kiamat,3.514,apa nama ni kiamat dan sebelum kiamat,apa nama ni kiamat dan sebelum kiamat,a a ama a a a a akpan pak na man nik akiam marat taean adan se belum akiam mar t kanantana
756b09c5b0aed617dfb21d7c2800f59d.wav,kelab doktor muda ini adalah satu kelas,3.678,kelap doktor muda ini adalah satu kerjas,kelap doktor muda ini adalah satu kerjas,keke lela ap kaedo k tor mun dah setetes se eti nin a dalah sesa atu ker jah san
e5ea99831d171633a4706d6ac42addd9.wav,jangan buat macam tu just biarkan sebab waktu ni kalau dia timbul macam tu dia timbulnya ni benda semalam benda seminggu lepas benda tu bulan lepas,8.364,jangan buat macam tu just biarkan sebab waktu ni kalau dia timbul macam tu dia timbunya ni benda semalam benda seminggu lepas benda an lepas,jangan buat macam tu just biarkan sebab waktu ni kalau dia timbul macam tu dia timbunya ni benda semalam benda seminggu lepas benda aan lepas,se ea ja ngan meme buat kema cam ituk dna just aebi aya a a ar aka an sese embab awak tu inia eka lau adia eti m bul ma cam itu dia tim bul nya inia benda semah alam benda se ming gu le pepasan benda dun du uba lang le pa stsen
5f97a08491aa3e50887dee151476d8be.wav,baik kena pusat cakap macam itu siapa boleh halang dirinya daripada jatuh,6.556,baik kena pasat cakap macam tu siapa boleh halang diinya daripada jatuh,baik kena pa sat cakap macam tu siapa boleh halang diinya daripada jatuh,aea aea aea aea a a em bah i k kese eae aea ea ea e a a a a eke nan apar usat ca kap ma cam itu ha sese ses sesia apar bo leh hal lang adia rin nyan da ri pa da jan tu hnan
e7d3692c81770d3b8d2fa65a2ebf64e2.wav,apa yang berlaku kita tengoklah daripada kecil pada kecik ni,6.079,apa yang berlaku kita tengoklah daripada kecil ripada keci ni,apa yang berlaku kita tengoklah daripada kecil ripada keci ni,aea aea akaka pa yang berlan akua sets tsta tk ke ki ta tengok lah stets a e ada ri pa da ke eci la kts tet daripa da ke eci l inia kse ter tapa katata tatat
9665eeef448c550c9b016b34145b7fba.wav,nanti lagi mahal dan lagi banyak untuk memproses video ps tinggi ni jadi sekarang timbul satu,6.772,lagi mahal dan lagi banyak untuk memproses video pstnni jadi sekarang timbul satu,a lagi mahal dan lagi banyak untuk memproses video pstnni jadi sekarang timbul satu,satang kenan lar gin man vvv
bc1a050cfaf96f240ee23213ed0faf77.wav,kalau sabar sabar boleh tunjukkan tak,3.663,kalau siapa siapa boleh tunjukkan tak ada,kalau siapa siapa boleh tunjukkan tak ada,aea aea aea a a akak ka lau siampak siam par boleh tun juk kan tatak adah hahahahahahahahaha
ac49257f7d28cd92166f6bf477223f7d.wav,masih ada baju yang kita belum puas dia akan bagitahu dekat sini lepas tu dia akan bagi tahu,6.497,masih ada baju yang kita berlum pos dia akan bagi tahu dekat sini pas tu dia akan bagi tahu,masih ada baju yang kita berlum pos dia akan bagi tahu dekat sini lepas tu dia akan bagi tahu,sae e mak si h kempan adar emban juha ayang eki ta berlum epos st setesen dia akan ba gi tahu de kat si niak lelele e lelele e e e le lepas tu dia akan ba gi tah hu keken
f93bc76c948603dd72a23fdbac932fbd.wav,salah untuk datang kembali ke sekolah sana tentunya kita tidak dapat nafikan,6.375,salah untuk datang kebali ke sekolah dan tentunya kita tidak dapat nafikan,salah untuk datang kebali ke sekolah dan tentunya kita tidak dapat nafikan,sat alah kapun tuk k r ak edan tang kembali keh sekol lah atea ea a eda ang yanh hrh ete n tuha nyah hnh alam me ki ta ti dak da pat na fir ka ang lahanan
a4bd9d6d6e23588fdbeaf3fbeb2b1d54.wav,kacang bendi hoi,4.528,kacam banding,kacam banding,kesesatan dah suh se e ekar camg aband dinge smkpo oleh sowat diengan bun jung man kun luk manga ngan dahna s sinan auat
e996d55bbf952f607d39e3c769f1238a.wav,kalau siapa siapa yang hidup pada zaman dia pada waktu tersebut tak pernah jumpa dia boleh jah,5.308,kalau siapa siapa yang hidup pada zaman dia pada waktu tersebut tak pernah jumpa dia pun dia ijazah,kalau siapa siapa yang hidup pada zaman dia pada waktu tersebut tak pernah jumpa dia pun dia ijazah,aea eae eka lau sia pa sia pa yang ehi du p kepada za man adia epa da wak tu terse buat tetak pernah jum pak adia apun dia hi jan zah mtmd t itu diah nanana
b9c9341f3f44d96ff63adfb83be6b89f.wav,aku terbeban dengan masalah yang sama jadi duit aku pun tak cukup,6.428,aku terbeban dengan masalah yang sama jadi duit aku pun tak cukup,aku terbeban dengan masalah yang sama jadi duit aku pun tak cukup,aea a a a ag ku tete r m ber mba and a dengan emah sal lah ayang sesa manah setetes e e e a a e a a e e enja di idu ait kag ku pun tak achu akuap
